order_id,week,center_id,meal_id,checkout_price,base_price,num_orders,category,cuisine,city_code,region_code,center_type,op_area,discount_percentage,revenue,demand_level,revenue_category,week_type,profit,meal_popularity,discount
1029592,36,10,2290,315.28,314.28,1635,Rice Bowl,Indian,590,56,TYPE_B,6.3,0%,515482.79999999993,Low,High,End,1635.0,Low Popularity,-1.0
1373592,79,108,1885,145.53,139.71,1635,Beverages,Thai,579,56,TYPE_B,4.4,-4%,237941.55,Low,Low,End,9515.699999999988,Low Popularity,-5.819999999999993
1418562,69,67,2826,242.5,320.13,1635,Sandwich,Italian,638,56,TYPE_B,7.0,24%,396487.5,Low,Low,End,-126925.04999999999,Low Popularity,77.63
1402157,132,76,1971,171.69,328.86,1635,Sandwich,Italian,614,85,TYPE_A,3.0,48%,280713.15,Low,Low,End,-256972.95,Low Popularity,157.17000000000002
1142611,93,13,1993,143.56,144.56,1635,Beverages,Thai,590,56,TYPE_B,6.7,1%,234720.6,Low,Low,End,-1635.0,Low Popularity,1.0
1218295,132,77,1971,194.03,291.06,1635,Sandwich,Italian,676,34,TYPE_A,3.8,33%,317239.05,Low,Low,End,-158644.05,Low Popularity,97.03
1330696,29,10,1885,119.31,165.93,1635,Beverages,Thai,590,56,TYPE_B,6.3,28%,195071.85,Low,Low,Mid,-76223.70000000001,Low Popularity,46.620000000000005
1119449,51,110,1754,184.3,298.79,1635,Sandwich,Italian,485,77,TYPE_A,3.8,38%,301330.5,Low,Low,End,-187191.15000000002,Low Popularity,114.49000000000001
1034571,114,52,1885,150.41,150.41,1635,Beverages,Thai,685,56,TYPE_B,5.6,0%,245920.35,Low,Low,End,0.0,Low Popularity,0.0
1180631,69,10,1885,144.56,143.56,1635,Beverages,Thai,590,56,TYPE_B,6.3,-1%,236355.6,Low,Low,End,1635.0,Low Popularity,-1.0
1446466,94,67,2290,244.47,302.64,1635,Rice Bowl,Indian,638,56,TYPE_B,7.0,19%,399708.45,Low,Low,End,-95107.94999999998,Low Popularity,58.16999999999999
1190581,60,93,1971,244.5,286.18,1635,Sandwich,Italian,461,34,TYPE_A,3.9,15%,399757.5,Low,Low,End,-68146.80000000002,Low Popularity,41.68000000000001
1380238,46,80,1971,242.5,312.4,1635,Sandwich,Italian,604,56,TYPE_C,5.1,22%,396487.5,Low,Low,End,-114286.49999999996,Low Popularity,69.89999999999998
1171404,137,52,1727,322.07,466.63,1635,Rice Bowl,Indian,685,56,TYPE_B,5.6,31%,526584.45,Low,High,End,-236355.6,Low Popularity,144.56
1363245,76,81,2490,147.5,243.5,1635,Salad,Italian,526,34,TYPE_A,4.0,39%,241162.5,Low,Low,End,-156960.0,Low Popularity,96.0
1223681,125,11,1885,151.38,151.38,1635,Beverages,Thai,679,56,TYPE_A,3.7,0%,247506.3,Low,Low,End,0.0,Low Popularity,0.0
1388445,78,75,1727,244.5,426.83,1635,Rice Bowl,Indian,651,77,TYPE_B,4.7,43%,399757.5,Low,Low,End,-298109.55,Low Popularity,182.32999999999998
1403518,6,13,2707,225.04,225.04,1635,Beverages,Italian,590,56,TYPE_B,6.7,0%,367940.39999999997,Low,Low,Start,0.0,Low Popularity,0.0
1099893,112,104,2826,246.44,320.13,1635,Sandwich,Italian,647,56,TYPE_A,4.5,23%,402929.4,Low,Low,End,-120483.15,Low Popularity,73.69
1252354,56,104,1885,122.28,141.65,1635,Beverages,Thai,647,56,TYPE_A,4.5,14%,199927.8,Low,Low,End,-31669.950000000008,Low Popularity,19.370000000000005
1453327,4,24,1993,136.83,134.83,1635,Beverages,Thai,614,85,TYPE_B,3.6,-1%,223717.05000000002,Low,Low,Start,3270.0,Low Popularity,-2.0
1027093,19,41,1754,243.5,292.03,1635,Sandwich,Italian,590,56,TYPE_C,1.9,17%,398122.5,Low,Low,Mid,-79346.54999999996,Low Popularity,48.52999999999997
1210866,52,132,1885,121.28,145.56,1635,Beverages,Thai,522,56,TYPE_A,3.9,17%,198292.8,Low,Low,End,-39697.8,Low Popularity,24.28
1230604,123,41,1971,194.0,322.04,1635,Sandwich,Italian,590,56,TYPE_C,1.9,40%,317190.0,Low,Low,End,-209345.40000000002,Low Popularity,128.04000000000002
1013262,83,86,1727,273.54,447.23,1635,Rice Bowl,Indian,699,85,TYPE_C,4.0,39%,447237.9,Low,High,End,-283983.15,Low Popularity,173.69
1472846,15,174,2707,191.09,229.92,1635,Beverages,Italian,700,56,TYPE_A,7.0,17%,312432.15,Low,Low,Start,-63487.049999999974,Low Popularity,38.829999999999984
1164844,35,137,1993,146.53,164.96,1635,Beverages,Thai,590,56,TYPE_A,4.4,11%,239576.55,Low,Low,Mid,-30133.05000000001,Low Popularity,18.430000000000007
1093296,56,24,1993,122.25,142.59,1635,Beverages,Thai,614,85,TYPE_B,3.6,14%,199878.75,Low,Low,End,-33255.90000000001,Low Popularity,20.340000000000003
1220303,78,139,2490,145.5,244.5,1635,Salad,Italian,693,34,TYPE_C,2.8,40%,237892.5,Low,Low,End,-161865.0,Low Popularity,99.0
1382898,123,24,1971,195.03,322.04,1635,Sandwich,Italian,614,85,TYPE_B,3.6,39%,318874.05,Low,Low,End,-207661.35000000003,Low Popularity,127.01000000000002
1134900,98,99,2707,189.15,191.15,1634,Beverages,Italian,596,71,TYPE_A,4.5,1%,309071.10000000003,Low,Low,End,-3268.0,Low Popularity,2.0
1423221,122,27,1885,150.38,148.47,1634,Beverages,Thai,713,85,TYPE_A,4.5,-1%,245720.91999999998,Low,Low,End,3120.9399999999946,Low Popularity,-1.9099999999999966
1144915,42,27,1885,142.62,134.83,1634,Beverages,Thai,713,85,TYPE_A,4.5,-6%,233041.08000000002,Low,Low,End,12728.859999999988,Low Popularity,-7.789999999999992
1070756,10,68,1971,244.5,290.06,1634,Sandwich,Italian,676,34,TYPE_B,4.1,16%,399513.0,Low,Low,Start,-74445.04000000001,Low Popularity,45.56
1243145,24,43,2707,193.06,224.07,1634,Beverages,Italian,590,56,TYPE_A,5.1,14%,315460.04,Low,Low,Mid,-50670.33999999998,Low Popularity,31.00999999999999
1251706,67,11,2707,192.12,227.04,1634,Beverages,Italian,679,56,TYPE_A,3.7,15%,313924.08,Low,Low,End,-57059.27999999998,Low Popularity,34.91999999999999
1169479,89,67,1885,143.59,143.59,1634,Beverages,Thai,638,56,TYPE_B,7.0,0%,234626.06,Low,Low,End,0.0,Low Popularity,0.0
1263909,99,23,1109,228.95,310.43,1634,Rice Bowl,Indian,698,23,TYPE_A,3.4,26%,374104.3,Low,Low,End,-133138.32000000004,Low Popularity,81.48000000000002
1028897,84,43,1962,486.0,679.03,1634,Pizza,Continental,590,56,TYPE_A,5.1,28%,794124.0,Low,High,End,-315411.01999999996,Low Popularity,193.02999999999997
1024983,39,27,1993,143.62,134.83,1634,Beverages,Thai,713,85,TYPE_A,4.5,-7%,234675.08000000002,Low,Low,End,14362.859999999988,Low Popularity,-8.789999999999992
1270339,77,177,2490,148.44,243.5,1634,Salad,Italian,683,56,TYPE_A,3.4,39%,242550.96,Low,Low,End,-155328.04,Low Popularity,95.06
1074505,107,51,1109,242.5,284.27,1634,Rice Bowl,Indian,638,56,TYPE_A,7.0,15%,396245.0,Low,Low,End,-68252.17999999996,Low Popularity,41.76999999999998
1335969,55,13,1962,486.94,678.03,1634,Pizza,Continental,590,56,TYPE_B,6.7,28%,795659.96,Low,High,End,-312241.05999999994,Low Popularity,191.08999999999997
1327051,86,89,2290,186.24,288.15,1634,Rice Bowl,Indian,703,56,TYPE_A,4.8,35%,304316.16000000003,Low,Low,End,-166520.93999999994,Low Popularity,101.90999999999997
1246618,22,88,1754,243.47,281.33,1634,Sandwich,Italian,526,34,TYPE_A,4.1,13%,397829.98,Low,Low,Mid,-61863.239999999976,Low Popularity,37.859999999999985
1103699,53,126,2539,120.28,141.62,1634,Beverages,Thai,577,56,TYPE_A,2.7,15%,196537.52,Low,Low,End,-34869.560000000005,Low Popularity,21.340000000000003
1244631,33,43,2290,293.94,292.94,1634,Rice Bowl,Indian,590,56,TYPE_A,5.1,0%,480297.96,Low,High,Mid,1634.0,Low Popularity,-1.0
1231117,115,99,2664,242.5,304.64,1634,Salad,Italian,596,71,TYPE_A,4.5,20%,396245.0,Low,Low,End,-101536.75999999998,Low Popularity,62.139999999999986
1299655,12,10,1109,270.69,270.69,1634,Rice Bowl,Indian,590,56,TYPE_B,6.3,0%,442307.46,Low,High,Start,0.0,Low Popularity,0.0
1033069,18,67,1885,118.37,143.56,1634,Beverages,Thai,638,56,TYPE_B,7.0,18%,193416.58000000002,Low,Low,Mid,-41160.46,Low Popularity,25.189999999999998
1168770,100,77,2290,222.16,250.26,1634,Rice Bowl,Indian,676,34,TYPE_A,3.8,11%,363009.44,Low,Low,End,-45915.399999999994,Low Popularity,28.099999999999994
1248473,106,109,1109,234.8,288.09,1634,Rice Bowl,Indian,599,56,TYPE_A,3.6,18%,383663.2,Low,Low,End,-87075.85999999994,Low Popularity,53.289999999999964
1145105,45,108,1109,260.93,314.28,1634,Rice Bowl,Indian,579,56,TYPE_B,4.4,17%,426359.62,Low,High,End,-87173.89999999995,Low Popularity,53.349999999999966
1286684,79,89,2826,205.64,348.23,1634,Sandwich,Italian,703,56,TYPE_A,4.8,41%,336015.75999999995,Low,Low,End,-232992.06000000006,Low Popularity,142.59000000000003
1273161,127,11,1885,149.38,149.38,1634,Beverages,Thai,679,56,TYPE_A,3.7,0%,244086.91999999998,Low,Low,End,0.0,Low Popularity,0.0
1043388,90,161,2290,191.09,240.62,1634,Rice Bowl,Indian,658,34,TYPE_B,3.9,21%,312241.06,Low,Low,End,-80932.02,Low Popularity,49.53
1176540,100,10,1885,148.44,148.44,1634,Beverages,Thai,590,56,TYPE_B,6.3,0%,242550.96,Low,Low,End,0.0,Low Popularity,0.0
1053062,49,43,2707,194.06,227.98,1634,Beverages,Italian,590,56,TYPE_A,5.1,15%,317094.04,Low,Low,End,-55425.27999999998,Low Popularity,33.91999999999999
1067669,64,43,1885,139.68,139.68,1634,Beverages,Thai,590,56,TYPE_A,5.1,0%,228237.12000000002,Low,Low,End,0.0,Low Popularity,0.0
1093782,114,10,1062,160.05,183.36,1634,Beverages,Italian,590,56,TYPE_B,6.3,13%,261521.7,Low,Low,End,-38088.54,Low Popularity,23.310000000000002
1133152,92,51,1962,435.53,680.03,1634,Pizza,Continental,638,56,TYPE_A,7.0,36%,711656.0199999999,Low,High,End,-399513.0,Low Popularity,244.5
1356116,76,58,2490,148.47,242.5,1634,Salad,Italian,695,77,TYPE_C,3.8,39%,242599.98,Low,Low,End,-153645.02,Low Popularity,94.03
1472524,101,67,2539,147.44,145.53,1634,Beverages,Thai,638,56,TYPE_B,7.0,-1%,240916.96,Low,Low,End,3120.9399999999946,Low Popularity,-1.9099999999999966
1158706,91,57,2490,195.03,243.5,1634,Salad,Italian,541,77,TYPE_C,2.8,20%,318679.02,Low,Low,End,-79199.98,Low Popularity,48.47
1303835,90,36,2290,191.09,303.64,1634,Rice Bowl,Indian,517,56,TYPE_B,4.4,37%,312241.06,Low,Low,End,-183906.69999999998,Low Popularity,112.54999999999998
1478525,42,137,1993,144.59,164.96,1634,Beverages,Thai,590,56,TYPE_A,4.4,12%,236260.06,Low,Low,End,-33284.58000000001,Low Popularity,20.370000000000005
1000639,80,137,1885,144.56,145.53,1634,Beverages,Thai,590,56,TYPE_A,4.4,1%,236211.04,Low,Low,End,-1584.9799999999982,Low Popularity,0.9699999999999989
1016281,99,137,1993,148.41,144.59,1634,Beverages,Thai,590,56,TYPE_A,4.4,-3%,242501.94,Low,Low,End,6241.879999999989,Low Popularity,-3.819999999999993
1149209,100,99,2707,192.12,192.12,1634,Beverages,Italian,596,71,TYPE_A,4.5,0%,313924.08,Low,Low,End,0.0,Low Popularity,0.0
1175608,71,52,2707,189.15,191.15,1634,Beverages,Italian,685,56,TYPE_B,5.6,1%,309071.10000000003,Low,Low,End,-3268.0,Low Popularity,2.0
1184819,111,30,2826,242.5,311.4,1633,Sandwich,Italian,604,56,TYPE_A,3.5,22%,396002.5,Low,Low,End,-112513.69999999997,Low Popularity,68.89999999999998
1446624,93,27,1971,194.03,300.73,1633,Sandwich,Italian,713,85,TYPE_A,4.5,35%,316850.99,Low,Low,End,-174241.10000000003,Low Popularity,106.70000000000002
1028386,9,132,1885,146.53,135.86,1633,Beverages,Thai,522,56,TYPE_A,3.9,-8%,239283.49,Low,Low,Start,17424.10999999998,Low Popularity,-10.669999999999987
1057445,28,174,2826,292.03,321.13,1633,Sandwich,Italian,700,56,TYPE_A,7.0,9%,476884.98999999993,Low,High,Mid,-47520.30000000004,Low Popularity,29.100000000000023
1065634,37,13,1109,288.12,289.12,1633,Rice Bowl,Indian,590,56,TYPE_B,6.7,0%,470499.96,Low,High,End,-1633.0,Low Popularity,1.0
1120805,54,80,1885,120.28,145.53,1633,Beverages,Thai,604,56,TYPE_C,5.1,17%,196417.24,Low,Low,End,-41233.25,Low Popularity,25.25
1012390,123,108,1885,150.38,143.56,1633,Beverages,Thai,579,56,TYPE_B,4.4,-5%,245570.53999999998,Low,Low,End,11137.059999999989,Low Popularity,-6.819999999999993
1046505,48,64,1971,164.93,309.43,1633,Sandwich,Italian,553,77,TYPE_A,4.4,47%,269330.69,Low,Low,End,-235968.5,Low Popularity,144.5
1331723,57,137,2664,261.93,334.65,1633,Salad,Italian,590,56,TYPE_A,4.4,22%,427731.69,Low,High,End,-118751.75999999995,Low Popularity,72.71999999999997
1357397,25,58,1727,257.08,425.83,1633,Rice Bowl,Indian,695,77,TYPE_C,3.8,40%,419811.63999999996,Low,High,Mid,-275568.75,Low Popularity,168.75
1268068,30,76,1754,143.59,259.96,1633,Sandwich,Italian,614,85,TYPE_A,3.0,45%,234482.47,Low,Low,Mid,-190032.20999999996,Low Popularity,116.36999999999998
1296138,21,36,1754,265.84,290.03,1633,Sandwich,Italian,517,56,TYPE_B,4.4,8%,434116.72,Low,High,Mid,-39502.27,Low Popularity,24.189999999999998
1247314,88,43,1885,143.59,143.59,1633,Beverages,Thai,590,56,TYPE_A,5.1,0%,234482.47,Low,Low,End,0.0,Low Popularity,0.0
1051566,77,137,1993,144.53,144.56,1633,Beverages,Thai,590,56,TYPE_A,4.4,0%,236017.49,Low,Low,End,-48.99000000000186,Low Popularity,0.030000000000001137
1272284,71,177,1971,193.06,310.43,1633,Sandwich,Italian,683,56,TYPE_A,3.4,38%,315266.98,Low,Low,End,-191665.21000000002,Low Popularity,117.37
1200565,52,86,1754,290.03,292.03,1633,Sandwich,Italian,699,85,TYPE_C,4.0,1%,473618.98999999993,Low,High,End,-3266.0,Low Popularity,2.0
1209232,63,11,2826,273.57,321.13,1633,Sandwich,Italian,679,56,TYPE_A,3.7,15%,446739.81,Low,High,End,-77665.48000000001,Low Popularity,47.56
1168953,65,39,2490,189.18,244.5,1633,Salad,Italian,526,34,TYPE_C,3.8,23%,308930.94,Low,Low,End,-90337.55999999998,Low Popularity,55.31999999999999
1271441,76,67,1885,144.53,145.53,1633,Beverages,Thai,638,56,TYPE_B,7.0,1%,236017.49,Low,Low,End,-1633.0,Low Popularity,1.0
1380744,106,89,1109,233.77,279.42,1633,Rice Bowl,Indian,703,56,TYPE_A,4.8,16%,381746.41000000003,Low,Low,End,-74546.45000000001,Low Popularity,45.650000000000006
1455086,90,88,2290,194.06,239.62,1633,Rice Bowl,Indian,526,34,TYPE_A,4.1,19%,316899.98,Low,Low,End,-74399.48000000001,Low Popularity,45.56
1152799,34,27,1885,145.5,134.83,1633,Beverages,Thai,713,85,TYPE_A,4.5,-8%,237601.5,Low,Low,Mid,17424.10999999998,Low Popularity,-10.669999999999987
1347413,140,67,2290,293.94,293.94,1633,Rice Bowl,Indian,638,56,TYPE_B,7.0,0%,480004.02,Low,High,End,0.0,Low Popularity,0.0
1470411,79,27,1885,144.53,143.56,1633,Beverages,Thai,713,85,TYPE_A,4.5,-1%,236017.49,Low,Low,End,1584.0099999999982,Low Popularity,-0.9699999999999989
1183860,8,66,2290,159.08,311.43,1633,Rice Bowl,Indian,648,34,TYPE_A,4.1,49%,259777.64,Low,Low,Start,-248787.55,Low Popularity,152.35
1149913,119,23,1109,255.14,291.97,1633,Rice Bowl,Indian,698,23,TYPE_A,3.4,13%,416643.62,Low,Low,End,-60143.390000000065,Low Popularity,36.83000000000004
1434133,128,108,1885,150.35,144.56,1633,Beverages,Thai,579,56,TYPE_B,4.4,-4%,245521.55,Low,Low,End,9455.069999999987,Low Popularity,-5.789999999999992
1369232,12,59,1993,145.56,135.86,1633,Beverages,Thai,456,56,TYPE_A,4.2,-7%,237699.48,Low,Low,Start,15840.099999999982,Low Popularity,-9.699999999999989
1166629,123,51,1109,170.78,271.6,1633,Rice Bowl,Indian,638,56,TYPE_A,7.0,37%,278883.74,Low,Low,End,-164639.06000000003,Low Popularity,100.82000000000002
1461806,42,92,2490,242.5,238.68,1633,Salad,Italian,526,34,TYPE_C,2.9,-2%,396002.5,Low,Low,End,6238.059999999989,Low Popularity,-3.819999999999993
1432309,86,104,2707,190.15,223.13,1633,Beverages,Italian,647,56,TYPE_A,4.5,15%,310514.95,Low,Low,End,-53856.33999999998,Low Popularity,32.97999999999999
1127024,55,153,1885,122.25,143.59,1633,Beverages,Thai,590,56,TYPE_A,3.9,15%,199634.25,Low,Low,End,-34848.22000000001,Low Popularity,21.340000000000003
1182018,65,30,2490,166.87,253.2,1633,Salad,Italian,604,56,TYPE_A,3.5,34%,272498.71,Low,Low,End,-140976.88999999998,Low Popularity,86.32999999999998
1409764,110,59,1754,244.47,322.04,1633,Sandwich,Italian,456,56,TYPE_A,4.2,24%,399219.51,Low,Low,End,-126671.81000000004,Low Popularity,77.57000000000002
1336089,45,57,2290,239.62,283.27,1633,Rice Bowl,Indian,541,77,TYPE_C,2.8,15%,391299.46,Low,Low,End,-71280.44999999997,Low Popularity,43.64999999999998
1152788,31,13,2707,229.89,229.89,1633,Beverages,Italian,590,56,TYPE_B,6.7,0%,375410.37,Low,Low,Mid,0.0,Low Popularity,0.0
1032819,141,137,1885,148.41,150.41,1633,Beverages,Thai,590,56,TYPE_A,4.4,1%,242353.53,Low,Low,End,-3266.0,Low Popularity,2.0
1421207,51,73,1754,203.7,273.54,1621,Sandwich,Italian,576,34,TYPE_A,4.0,26%,330197.69999999995,Low,Low,End,-113210.64000000006,Low Popularity,69.84000000000003
1102068,55,24,2707,194.03,195.03,1621,Beverages,Italian,614,85,TYPE_B,3.6,1%,314522.63,Low,Low,End,-1621.0,Low Popularity,1.0
1198689,96,13,1993,144.59,142.59,1621,Beverages,Thai,590,56,TYPE_B,6.7,-1%,234380.39,Low,Low,End,3242.0,Low Popularity,-2.0
1158164,37,93,2581,442.38,640.23,1621,Pizza,Continental,461,34,TYPE_A,3.9,31%,717097.98,Low,High,End,-320714.85000000003,Low Popularity,197.85000000000002
1121485,6,50,1727,243.47,426.83,1621,Rice Bowl,Indian,556,77,TYPE_A,4.8,43%,394664.87,Low,Low,Start,-297226.56,Low Popularity,183.35999999999999
1290190,104,13,1993,148.47,146.47,1621,Beverages,Thai,590,56,TYPE_B,6.7,-1%,240669.87,Low,Low,End,3242.0,Low Popularity,-2.0
1126535,125,67,2707,192.09,235.74,1621,Beverages,Italian,638,56,TYPE_B,7.0,19%,311377.89,Low,Low,End,-70756.65000000001,Low Popularity,43.650000000000006
1131948,93,11,1962,439.47,678.03,1621,Pizza,Continental,679,56,TYPE_A,3.7,35%,712380.87,Low,High,End,-386705.7599999999,Low Popularity,238.55999999999995
1297094,111,124,1727,271.63,447.23,1621,Rice Bowl,Indian,590,56,TYPE_C,4.0,39%,440312.23,Low,High,End,-284647.60000000003,Low Popularity,175.60000000000002
1312469,42,58,2490,244.5,242.5,1621,Salad,Italian,695,77,TYPE_C,3.8,-1%,396334.5,Low,Low,End,3242.0,Low Popularity,-2.0
1410187,20,137,1993,142.62,143.62,1621,Beverages,Thai,590,56,TYPE_A,4.4,1%,231187.02000000002,Low,Low,Mid,-1621.0,Low Popularity,1.0
1372583,52,124,1230,289.09,463.69,1621,Beverages,Continental,590,56,TYPE_C,4.0,38%,468614.88999999996,Low,High,End,-283026.60000000003,Low Popularity,174.60000000000002
1328180,83,124,1754,275.54,275.54,1621,Sandwich,Italian,590,56,TYPE_C,4.0,0%,446650.34,Low,High,End,0.0,Low Popularity,0.0
1113663,1,51,2707,191.12,192.12,1621,Beverages,Italian,638,56,TYPE_A,7.0,1%,309805.52,Low,Low,Start,-1621.0,Low Popularity,1.0
1338295,38,52,2707,190.12,229.95,1621,Beverages,Italian,685,56,TYPE_B,5.6,17%,308184.52,Low,Low,End,-64564.42999999997,Low Popularity,39.829999999999984
1028915,50,126,1885,120.28,144.59,1621,Beverages,Thai,577,56,TYPE_A,2.7,17%,194973.88,Low,Low,End,-39406.51,Low Popularity,24.310000000000002
1259964,128,108,1754,228.01,298.82,1621,Sandwich,Italian,579,56,TYPE_B,4.4,24%,369604.20999999996,Low,Low,End,-114783.01000000001,Low Popularity,70.81
1167589,145,11,1885,157.14,158.14,1621,Beverages,Thai,679,56,TYPE_A,3.7,1%,254723.93999999997,Low,Low,End,-1621.0,Low Popularity,1.0
1400503,112,132,2826,243.5,315.28,1621,Sandwich,Italian,522,56,TYPE_A,3.9,23%,394713.5,Low,Low,End,-116355.37999999996,Low Popularity,71.77999999999997
1454553,83,43,1885,146.53,146.53,1621,Beverages,Thai,590,56,TYPE_A,5.1,0%,237525.13,Low,Low,End,0.0,Low Popularity,0.0
1106465,37,109,1962,437.47,678.03,1621,Pizza,Continental,599,56,TYPE_A,3.6,35%,709138.87,Low,High,End,-389947.7599999999,Low Popularity,240.55999999999995
1447983,140,89,1885,150.38,150.38,1621,Beverages,Thai,703,56,TYPE_A,4.8,0%,243765.97999999998,Low,Low,End,0.0,Low Popularity,0.0
1434015,135,104,1727,327.89,464.63,1621,Rice Bowl,Indian,647,56,TYPE_A,4.5,29%,531509.69,Low,High,End,-221655.54,Low Popularity,136.74
1103139,139,43,1109,276.48,309.43,1621,Rice Bowl,Indian,590,56,TYPE_A,5.1,11%,448174.08,Low,High,End,-53411.94999999998,Low Popularity,32.94999999999999
1045158,55,99,1109,263.9,267.75,1621,Rice Bowl,Indian,596,71,TYPE_A,4.5,1%,427781.89999999997,Low,High,End,-6240.850000000037,Low Popularity,3.8500000000000227
1002809,49,11,2490,193.03,252.2,1621,Salad,Italian,679,56,TYPE_A,3.7,23%,312901.63,Low,Low,End,-95914.56999999998,Low Popularity,59.16999999999999
1478747,41,52,1885,141.62,142.62,1621,Beverages,Thai,685,56,TYPE_B,5.6,1%,229566.02000000002,Low,Low,End,-1621.0,Low Popularity,1.0
1197701,18,67,1993,120.31,144.53,1621,Beverages,Thai,638,56,TYPE_B,7.0,17%,195022.51,Low,Low,Mid,-39260.619999999995,Low Popularity,24.22
1272001,60,64,1754,241.53,290.06,1621,Sandwich,Italian,553,77,TYPE_A,4.4,17%,391520.13,Low,Low,End,-78667.13,Low Popularity,48.53
1181799,52,94,1885,96.06,96.06,1621,Beverages,Thai,632,34,TYPE_C,3.6,0%,155713.26,Low,Low,End,0.0,Low Popularity,0.0
1461440,88,137,1993,142.59,146.53,1621,Beverages,Thai,590,56,TYPE_A,4.4,3%,231138.39,Low,Low,End,-6386.739999999996,Low Popularity,3.9399999999999977
1080858,56,80,1885,121.28,144.53,1621,Beverages,Thai,604,56,TYPE_C,5.1,16%,196594.88,Low,Low,End,-37688.25,Low Popularity,23.25
1299193,9,10,2290,297.85,295.85,1621,Rice Bowl,Indian,590,56,TYPE_B,6.3,-1%,482814.85000000003,Low,High,Start,3242.0,Low Popularity,-2.0
1012734,105,59,1885,148.44,147.44,1621,Beverages,Thai,456,56,TYPE_A,4.2,-1%,240621.24,Low,Low,End,1621.0,Low Popularity,-1.0
1254746,101,67,1993,148.41,148.44,1621,Beverages,Thai,638,56,TYPE_B,7.0,0%,240572.61,Low,Low,End,-48.63000000000184,Low Popularity,0.030000000000001137
1033589,111,65,2290,243.5,242.5,1621,Rice Bowl,Indian,602,34,TYPE_A,4.8,0%,394713.5,Low,Low,End,1621.0,Low Popularity,-1.0
1082429,136,10,1109,226.01,310.43,1621,Rice Bowl,Indian,590,56,TYPE_B,6.3,27%,366362.20999999996,Low,Low,End,-136844.82000000004,Low Popularity,84.42000000000002
1479774,48,93,1971,167.81,291.06,1621,Sandwich,Italian,461,34,TYPE_A,3.9,42%,272020.01,Low,Low,End,-199788.25,Low Popularity,123.25
1162430,61,27,1993,145.56,134.83,1621,Beverages,Thai,713,85,TYPE_A,4.5,-8%,235952.76,Low,Low,End,17393.329999999984,Low Popularity,-10.72999999999999
1314240,144,11,1885,150.41,148.41,1621,Beverages,Thai,679,56,TYPE_A,3.7,-1%,243814.61,Low,Low,End,3242.0,Low Popularity,-2.0
1490953,2,86,1754,287.12,289.12,1621,Sandwich,Italian,699,85,TYPE_C,4.0,1%,465421.52,Low,High,Start,-3242.0,Low Popularity,2.0
1137045,96,137,1993,144.56,143.59,1621,Beverages,Thai,590,56,TYPE_A,4.4,-1%,234331.76,Low,Low,End,1572.369999999998,Low Popularity,-0.9699999999999989
1357352,56,152,2569,261.93,328.89,1621,Salad,Italian,576,34,TYPE_B,4.0,20%,424588.53,Low,High,End,-108542.15999999996,Low Popularity,66.95999999999998
1108507,112,72,1727,252.26,447.23,1621,Rice Bowl,Indian,638,56,TYPE_C,3.9,44%,408913.45999999996,Low,Low,End,-316046.37000000005,Low Popularity,194.97000000000003
1322750,106,132,1109,226.04,297.82,1621,Rice Bowl,Indian,522,56,TYPE_A,3.9,24%,366410.83999999997,Low,Low,End,-116355.38,Low Popularity,71.78
1307338,99,126,1109,223.13,300.73,1621,Rice Bowl,Indian,577,56,TYPE_A,2.7,26%,361693.73,Low,Low,End,-125789.60000000003,Low Popularity,77.60000000000002
1114669,130,26,1109,224.1,305.61,1621,Rice Bowl,Indian,515,77,TYPE_C,3.0,27%,363266.1,Low,Low,End,-132127.71000000002,Low Popularity,81.51000000000002
1207743,10,139,1971,246.44,290.06,1621,Sandwich,Italian,693,34,TYPE_C,2.8,15%,399479.24,Low,Low,Start,-70708.02,Low Popularity,43.620000000000005
1117498,90,13,2707,230.89,229.89,1620,Beverages,Italian,590,56,TYPE_B,6.7,0%,374041.8,Low,Low,End,1620.0,Low Popularity,-1.0
1111417,59,24,1727,260.96,447.23,1620,Rice Bowl,Indian,614,85,TYPE_B,3.6,42%,422755.19999999995,Low,High,End,-301757.4000000001,Low Popularity,186.27000000000004
1043653,38,174,1962,436.53,680.03,1620,Pizza,Continental,700,56,TYPE_A,7.0,36%,707178.6,Low,High,End,-394470.0,Low Popularity,243.5
1063839,101,30,1885,148.47,146.47,1620,Beverages,Thai,604,56,TYPE_A,3.5,-1%,240521.4,Low,Low,End,3240.0,Low Popularity,-2.0
1349668,84,13,2290,281.33,281.33,1620,Rice Bowl,Indian,590,56,TYPE_B,6.7,0%,455754.6,Low,High,End,0.0,Low Popularity,0.0
1483885,99,52,1885,151.38,149.38,1620,Beverages,Thai,685,56,TYPE_B,5.6,-1%,245235.6,Low,Low,End,3240.0,Low Popularity,-2.0
1279982,127,27,1885,149.38,152.35,1620,Beverages,Thai,713,85,TYPE_A,4.5,2%,241995.6,Low,Low,End,-4811.399999999998,Low Popularity,2.969999999999999
1193247,41,86,1109,243.53,307.55,1620,Rice Bowl,Indian,699,85,TYPE_C,4.0,21%,394518.6,Low,Low,End,-103712.40000000002,Low Popularity,64.02000000000001
1244499,100,24,1885,150.41,150.41,1620,Beverages,Thai,614,85,TYPE_B,3.6,0%,243664.19999999998,Low,Low,End,0.0,Low Popularity,0.0
